Age,Number of Dependents,Population,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,CLTV,Churn,Gender_Male,Under 30_Yes,Senior Citizen_Yes,Married_Yes,Dependents_Yes,Referred a Friend_Yes,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_Yes,Multiple Lines_Yes,Internet Type_DSL,Internet Type_Fiber Optic,Online Security_Yes,Online Backup_Yes,Device Protection Plan_Yes,Premium Tech Support_Yes,Streaming TV_Yes,Streaming Movies_Yes,Streaming Music_Yes,Unlimited Data_Yes,Contract_One Year,Contract_Two Year,Paperless Billing_Yes,Payment Method_Credit Card,Payment Method_Mailed Check
62,0,47536,1,11,15.69,12,66.35,740.8,0.0,0,172.59,913.39,1,2860,1,False,False,False,True,False,True,False,False,True,False,True,True,True,False,False,False,False,True,False,True,True,True,False,False,True,False,False
58,0,26055,0,19,20.41,11,86.0,1532.45,0.0,30,387.79,1950.24,1,4857,1,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False
37,0,13343,1,3,48.38,14,80.3,250.05,0.0,0,145.14,395.19000000000005,1,3212,1,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,True,True,False,False,True,False,False
36,0,1158,1,16,0.0,29,49.95,810.2,0.0,0,0.0,810.2,1,4840,1,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,True,False,False
46,0,176,0,11,22.36,3,90.15,987.95,0.0,0,245.96,1233.91,1,5250,1,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
43,0,1916,1,59,22.71,26,110.15,6448.05,0.0,0,1339.89,7787.94,1,4601,1,True,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,False,False
41,0,240,1,11,24.83,30,44.05,483.7,0.0,0,273.13,756.8299999999999,1,3200,1,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
30,0,15921,0,70,10.21,52,115.55,8127.6,0.0,0,714.7,8842.300000000001,1,4838,1,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,False
54,0,42239,1,47,7.62,20,109.55,5124.55,0.0,0,358.14,5482.6900000000005,2,5863,1,True,False,False,True,False,True,True,False,False,False,True,True,False,True,False,True,True,True,True,True,True,False,False,False,True,False,False
33,0,867,1,59,10.76,5,99.5,5961.1,0.0,0,634.84,6595.9400000000005,3,6098,1,True,False,False,True,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,True,True,True,True,False,True,False,False
28,0,202,0,66,7.28,51,105.0,7133.25,0.0,0,480.48,7613.73,1,5723,1,True,True,False,True,False,False,False,False,False,False,True,True,False,True,False,True,True,False,True,True,True,True,False,False,True,True,False
58,0,2369,0,3,2.88,17,54.7,169.45,0.0,0,8.64,178.08999999999995,1,3335,1,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False
34,0,67411,0,9,10.07,26,94.75,889.9,0.0,30,90.63,1010.53,2,2893,1,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False
28,0,4426,0,4,42.06,58,78.45,330.05,0.0,0,168.24,498.29,1,5048,1,True,True,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False
23,0,38534,1,59,0.0,69,41.05,2452.7,0.0,0,0.0,2452.7,2,4324,1,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,True,False,False,True,False,False
47,0,262,0,2,42.55,30,55.05,102.75,0.0,0,85.1,187.85,1,5855,1,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False
49,0,28382,0,2,0.0,21,42.6,72.4,0.0,0,0.0,72.4,2,4648,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,True,True,True,False,False,True,False,False
42,0,73,0,14,18.74,20,75.35,1025.95,0.0,0,262.36,1288.31,2,4995,1,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
56,0,27786,0,8,3.27,6,100.85,819.55,0.0,0,26.16,845.7099999999999,2,3849,1,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False,True,True,True,True,False,False,False,False,False
55,0,21418,1,5,17.08,10,69.95,330.15,0.0,0,85.39999999999999,415.55,2,2969,1,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
58,0,290,0,1,44.75,12,45.85,45.85,0.0,0,44.75,90.6,2,5930,1,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
20,0,12348,0,1,17.23,52,91.7,91.7,0.0,0,17.23,108.93,3,4319,1,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,True,False,True,True,False,False,False,False,False
39,0,960,0,16,18.99,30,95.6,1555.65,0.0,0,303.84,1859.49,1,5915,1,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,True,True,True,False,False,True,True,False
59,0,1902,0,1,30.07,26,74.95,74.95,0.0,0,30.07,105.02,1,2591,1,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
62,0,911,0,66,25.82,26,99.5,6710.5,0.0,0,1704.12,8414.62,2,4001,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True,True,True,False,False,False,False,False
38,0,482,1,17,5.4,8,98.6,1704.95,0.0,0,91.8,1796.75,2,5160,1,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,True,True,True,True,True,True,False,False,False,False
54,0,1236,0,7,2.24,22,59.5,415.95,0.0,0,15.68,431.63,3,4661,1,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,True,False
51,0,28201,0,15,47.57,26,64.65,994.55,0.0,0,713.55,1708.1,1,4780,1,False,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,True,True,True,False,False,True,False,False
34,0,28201,1,67,28.4,10,87.4,5918.8,0.0,0,1902.8,7821.6,2,4421,1,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False
46,0,28201,1,9,31.75,25,75.75,655.9,0.0,0,285.75,941.65,3,5105,1,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False
61,0,28201,1,11,13.33,19,79.5,868.5,0.0,50,146.63,1065.13,1,3469,1,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
30,0,28201,0,1,34.47,59,85.8,85.8,0.0,0,34.47,120.27,3,2850,1,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,True,False
19,0,67852,1,3,44.46,51,44.3,134.5,0.0,0,133.38,267.88,2,4903,1,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False
32,0,30596,0,5,31.14,5,69.75,324.6,0.0,0,155.7,480.3,1,3965,1,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
31,0,39334,0,1,0.0,8,34.7,34.7,0.0,0,0.0,34.7,3,4476,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False
46,0,47107,0,3,14.28,21,85.3,264.8,0.0,0,42.84,307.64,1,4934,1,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,True,True,True,False,False,True,False,False
41,0,3642,1,66,48.77,12,102.45,6615.15,0.0,130,3218.82,9963.97,1,4688,1,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,True,True,False,True,True,True,False,True,False,True,True,False
22,0,38128,1,21,38.52,59,104.4,2200.25,0.0,0,808.9200000000001,3009.17,1,5570,1,False,True,False,True,False,True,False,False,True,False,True,True,False,True,True,False,True,False,True,True,True,True,False,False,True,False,False
40,0,27778,0,14,28.65,27,89.95,1178.4,0.0,0,401.1,1579.5,2,5463,1,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
32,0,21065,0,12,42.55,18,78.1,947.3,0.0,0,510.6,1457.9,3,4741,1,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False
20,0,24180,1,19,21.71,47,89.65,1761.05,0.0,80,412.49,2253.54,3,3046,1,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False
35,0,55486,0,10,37.36,28,98.7,973.25,0.0,0,373.6,1346.85,1,5561,1,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,True,True,True,True,False,False,True,False,False
51,0,35656,0,23,33.44,11,79.15,1676.95,0.0,0,769.1199999999999,2446.07,1,5216,1,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
47,0,26753,0,19,1.79,14,73.85,1424.5,0.0,130,34.01,1588.51,3,2251,1,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False
28,0,30742,0,10,34.44,69,45.55,402.6,0.0,0,344.4,747.0,1,4097,1,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
36,0,32307,1,2,0.0,12,35.1,68.75,0.0,10,0.0,78.75,2,2643,1,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False
47,0,28067,0,1,48.58,21,46.2,46.2,0.0,0,48.58,94.78,2,4167,1,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
29,0,97318,0,1,30.92,69,45.15,45.15,0.0,0,30.92,76.07,3,5828,1,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False
31,0,48867,1,19,25.75,22,73.2,1441.1,0.0,0,489.25,1930.35,2,4718,1,False,False,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False
23,0,59259,0,1,5.12,30,45.95,45.95,0.0,0,5.12,51.07,2,4888,1,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False
55,0,18735,0,3,46.36,4,83.75,247.25,0.0,0,139.07999999999998,386.33,2,4852,1,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False
61,0,29387,0,2,43.47,30,86.0,165.45,0.0,0,86.94,252.39,2,4546,1,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,True,True,True,False,False,True,False,False
35,0,36625,0,16,46.99,17,72.65,1194.3,0.0,0,751.84,1946.14,1,2850,1,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
50,0,56280,0,1,6.95,11,50.9,50.9,0.0,0,6.95,57.85,1,5111,1,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
60,0,45118,0,3,32.43,2,79.1,246.5,0.0,0,97.29,343.79,1,5339,1,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,True,False,False,True,False,False
51,0,51213,0,69,29.38,9,78.6,5356.45,0.0,0,2027.22,7383.67,1,6230,1,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,False
39,0,51213,1,11,21.58,30,74.95,825.7,0.0,0,237.38,1063.08,1,2044,1,True,False,False,True,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
64,0,51213,1,14,13.64,9,90.9,1259.0,0.0,0,190.96,1449.96,2,5148,1,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,False,False,True,True,True,False,False,True,False,False
61,0,24093,4,67,8.18,3,104.1,7040.85,0.0,0,548.06,7588.91,2,4857,1,True,False,False,True,False,True,False,False,False,False,True,True,False,True,False,True,True,False,True,True,True,True,True,False,False,False,False
31,0,47224,1,67,30.75,5,90.6,6056.15,0.0,0,2060.25,8116.4,1,4394,1,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,True,False,False,False,True,True,True,True,False,True,True,False
26,0,3535,1,47,17.54,59,83.35,4065.0,0.0,140,824.38,5029.38,1,2516,1,True,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
40,0,1632,0,49,35.87,30,59.75,2934.3,0.0,0,1757.63,4691.93,1,6006,1,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,False,True,False,False,True,True,False
35,0,301,0,1,27.97,18,69.75,69.75,0.0,0,27.97,97.72,2,2901,1,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
47,0,904,0,4,0.0,4,33.65,137.85,0.0,0,0.0,137.85,2,2563,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,False
56,0,455,0,1,3.13,5,79.95,79.95,0.0,0,3.13,83.08,3,4815,1,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
32,0,29847,0,8,26.41,16,85.2,627.4,0.0,0,211.28,838.68,1,2887,1,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,True,True,True,False,False,True,True,False
30,0,7324,0,1,25.39,52,54.35,54.35,0.0,0,25.39,79.74000000000001,3,4212,1,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
37,0,36675,1,5,0.0,7,24.95,100.4,0.0,0,0.0,100.4,1,5865,1,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
39,0,5395,1,40,0.0,21,42.35,1716.45,0.0,0,0.0,1716.45,1,5422,1,True,False,False,True,False,True,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False,True,True,False,True,False,False
38,0,1834,0,1,39.44,18,75.3,75.3,0.0,0,39.44,114.74,3,3596,1,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
22,0,42239,0,51,44.77,58,94.8,4837.6,0.0,0,2283.27,7120.870000000001,3,5074,1,True,True,False,False,False,False,True,False,False,False,True,True,False,True,True,True,False,False,True,False,True,True,True,False,True,False,False
25,0,3745,1,30,4.82,41,85.0,2624.25,0.0,0,144.60000000000002,2768.85,2,3698,1,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,True,False,False
